id,deviceManufacturer,deviceModel,deviceSerialNumber,deviceCategory,deviceEntryDate,country
ITA-125964,Cisco,WS-C2960X-48LPD-L,FOC2119V1DD,SWITCH,2023-03-22,BR
ITA-125965,Cisco,WS-C2960X-48LPD-L,FOC1901S67N,SWITCH,2023-03-22,BR
ITA-125966,Cisco,WS-C2960X-48LPD-L,FOC2221S10E,SWITCH,2023-03-22,BR
ITA-125967,Cisco,WS-C2960X-48LPD-L,FOC2221S1DT,SWITCH,2023-03-22,BR
ITA-129779,Cisco,WS-C2960X-48LPD-L,FOC2119V1BF,SWITCH,2027-03-22,BR
ITA-129780,Cisco,WS-C2960X-48LPD-L,FCW1814B010,SWITCH,2027-03-22,BR
ITA-129781,Cisco,WS-C2960X-48LPD-L,FOC2221V12Q,SWITCH,2027-03-22,BR
ITA-129782,Cisco,WS-C2960X-48LPD-L,FOC2221V0QZ,SWITCH,2027-03-22,BR
ITA-129783,Cisco,WS-C2960X-48LPD-L,FOC2221S1E9,SWITCH,2027-03-22,BR
ITA-129784,Cisco,WS-C2960X-48LPD-L,FOC2221V0P7,SWITCH,2027-03-22,BR
ITA-129785,Cisco,WS-C2960X-48LPD-L,FOC2221V0RX,SWITCH,2027-03-22,BR
ITA-129786,Cisco,WS-C2960X-48LPD-L,FOC2221V132,SWITCH,2027-03-22,BR
ITA-129787,Cisco,WS-C2960X-48LPD-L,FOC2221S0VQ,SWITCH,2027-03-22,BR
ITA-129788,Cisco,WS-C2960X-48LPD-L,FOC2221V12N,SWITCH,2027-03-22,BR
ITA-129789,Cisco,WS-C2960X-48LPD-L,FOC2221S0XG,SWITCH,2027-03-22,BR
ITA-132417,Cisco,WS-C2960X-48LPD-L,FCW1814B00Z,SWITCH,2011-04-22,BR
ITA-132418,Cisco,WS-C2960X-48LPD-L,FCW1815A51L,SWITCH,2011-04-22,BR
ITA-132419,Cisco,WS-C2960X-48LPD-L,FCW1945B5MF,SWITCH,2011-04-22,BR
ITA-132420,Cisco,WS-C2960X-48LPD-L,FCW1814B00K,SWITCH,2011-04-22,BR
ITA-132421,Cisco,WS-C2960X-48LPD-L,FOC2221V0PF,SWITCH,2011-04-22,BR
ITA-94691,Cisco,WS-C2960X-48TS-L,TSP2240AHPH,SWITCH,2007-03-22,BR
ITA-94692,Cisco,WS-C2960X-48TS-L,TSP2240AHPT,SWITCH,2007-03-22,BR
ITA-94693,Cisco,WS-C2960X-48TS-L,TSP2241AALB,SWITCH,2007-03-22,BR
ITA-94694,Cisco,WS-C2960X-48TS-L,TSP2240AHNZ,SWITCH,2007-03-22,BR
ITA-94695,Cisco,WS-C3560X-48T-S,FDO1616P05R,SWITCH,2007-03-22,BR
ITA-94696,Cisco,WS-C2960X-48TS-L,FCW1821A6QB,SWITCH,2007-03-22,BR
ITA-94697,Cisco,WS-C2960X-48TS-L,TSP2241AALC,SWITCH,2007-03-22,BR
ITA-94698,Cisco,N9K-C9504,FOX2338P99Y,SWITCH,2007-03-22,BR
ITA-94699,Cisco,WS-C2960+48TC-L,FOC1810S1BY,SWITCH,2007-03-22,BR
ITA-94700,Cisco,WS-C2960-48TC-L,FCQ1618X30Z,SWITCH,2007-03-22,BR
ITA-94701,Cisco,WS-C2960X-48TS-L,FCW1811A6NL,SWITCH,2007-03-22,BR
ITA-94702,Cisco,WS-C2960X-48TD-L,FCW1808A637,SWITCH,2007-03-22,BR
ITA-94703,Cisco,WS-C2960X-48TS-L,TSP2241ACLG,SWITCH,2007-03-22,BR
ITA-94704,Cisco,WS-C2960X-48TS-L,TSP2240AHPF,SWITCH,2007-03-22,BR
ITA-94705,Cisco,WS-C2960X-48TS-L,TSP2240AHPP,SWITCH,2007-03-22,BR
ITA-94706,Cisco,WS-C2960X-48TS-L,TSP2240AHNM,SWITCH,2007-03-22,BR
ITA-94707,Cisco,WS-C3560X-48T-S,FDO1616P05E,SWITCH,2007-03-22,BR
ITA-94708,Cisco,WS-C2960X-48TS-L,FCW1821A6SY,SWITCH,2007-03-22,BR
ITA-94709,Cisco,WS-C2960X-48TS-L,TSP2240AHNC,SWITCH,2007-03-22,BR
ITA-94710,Cisco,WS-C2960+48TC-L,FOC1810S1B5,SWITCH,2007-03-22,BR
ITA-94711,Cisco,WS-C2960+48TC-L,FOC1810S1BL,SWITCH,2007-03-22,BR
ITA-94712,Cisco,WS-C2960X-48TS-L,FCW1811A6LU,SWITCH,2007-03-22,BR
ITA-94713,Cisco,WS-C2960X-48TD-L,FCW1808A678,SWITCH,2007-03-22,BR
ITA-94714,Cisco,N9K-C93108TC-FX3P,FDO232106GF,SWITCH,2007-03-22,BR
ITA-94715,Cisco,N9K-C93108TC-FX3P,FDO232105YX,SWITCH,2007-03-22,BR
ITA-94716,Cisco,N9K-C93108TC-FX3P,FDO230118KW,SWITCH,2007-03-22,BR
ITA-94717,Cisco,N9K-C93108TC-FX3P,FDO2302237Q,SWITCH,2007-03-22,BR
ITA-94718,Cisco,N9K-C9504,FOX2338P99Q,SWITCH,2007-03-22,BR
ITA-203142,Cisco,WS-C3650-48TS,FDO2016E206,SWITCH,2015-09-22,BR
ITA-203143,Cisco,WS-C3650-48TS,FDO2016Q10W,SWITCH,2015-09-22,BR
ITA-94758,Cisco,C9200L-48P-4G,FOC26443A06,SWITCH,2007-03-22,CL
ITA-232162,Cisco,C9200L-48P-4G,FOC264436G2,SWITCH,2013-03-23,CL
ITA-94763,Cisco,C9200L-48P-4G,FOC264437AB,SWITCH,2007-03-22,CL
ITA-94764,Cisco,WS-C3560X-24T-S,FDO1721H1Y2,SWITCH,2007-03-22,CL
ITA-94765,Cisco,WS-C3560X-24T-S,FDO1735P1MZ,SWITCH,2007-03-22,CL
ITA-94766,Cisco,WS-C3560X-24,FDO1734H0PQ,SWITCH,2007-03-22,CL
ITA-94772,Cisco,WS-C2960X-48LPS-L,FJC2250W3X4,SWITCH,2007-03-22,CO
ITA-94773,Cisco,WS-C3750X-48T-S,FDO1653P02A,SWITCH,2007-03-22,CO
ITA-117206,Cisco,WS-C4948E,CAT1712S4QH,SWITCH,2021-03-22,GB
ITA-117208,Cisco,WS-C4948E,CAT1712S4LU,SWITCH,2021-03-22,GB
ITA-117207,Cisco,N9K-C93108TC-EX,FDO2251035T,SWITCH,2021-03-22,GB
ITA-117209,Cisco,N9K-C93108TC-EX,FDO2251034F,SWITCH,2021-03-22,GB
ITA-117210,Cisco,N9K-C93108TC-EX,FDO2251033E,SWITCH,2021-03-22,GB
ITA-117211,Cisco,N9K-C93108TC-EX,FDO22510367,SWITCH,2021-03-22,GB
ITA-117212,Cisco,N9K-C9348GC-FXP,FDO23010X4K,SWITCH,2021-03-22,GB
ITA-117213,Cisco,N9K-C9348GC-FXP,FDO22512SME,SWITCH,2021-03-22,GB
ITA-117214,Cisco,N9K-C93108TC-FX3P,FDO26110CN2,SWITCH,2021-03-22,GB
ITA-117215,Cisco,N9K-C9348GC-FXP,FDO225201J2,SWITCH,2021-03-22,GB
ITA-117216,Cisco,N9K-C93180YC-EX,FDO23010BBH,SWITCH,2021-03-22,GB
ITA-117217,Cisco,N9K-C93108TC-FX3P,FDO26110CNQ,SWITCH,2021-03-22,GB
ITA-117218,Cisco,N9K-C93180YC-EX,FDO23010HYV,SWITCH,2021-03-22,GB
ITA-117219,Cisco,N9K-C9348GC-FXP,FDO23010X43,SWITCH,2021-03-22,GB
ITA-132422,Cisco,WS-C2960X-48LPD-L,FOC2221V0P0,SWITCH,2011-04-22,BR
ITA-132423,Cisco,WS-C2960X-48LPD-L,FOC2221S0X4,SWITCH,2011-04-22,BR
ITA-132424,Cisco,WS-C2960X-48LPD-L,FOC2221S1CF,SWITCH,2011-04-22,BR
ITA-132425,Cisco,WS-C2960X-48LPD-L,FOC2221V13A,SWITCH,2011-04-22,BR
ITA-132426,Cisco,WS-C2960X-48LPD-L,FOC2221V0S0,SWITCH,2011-04-22,BR
ITA-132427,Cisco,WS-C2960X-48LPD-L,FOC2221S0XB,SWITCH,2011-04-22,BR
ITA-132428,Cisco,WS-C2960X-48LPD-L,FOC2221S1DM,SWITCH,2011-04-22,BR
ITA-132429,Cisco,C9300-48P,FCW2401BHA1,SWITCH,2011-04-22,BR
ITA-132430,Cisco,C9300-48P,FCW2401D0R4,SWITCH,2011-04-22,BR
ITA-132431,Cisco,C9300-48P,FOC2401W0R1,SWITCH,2011-04-22,BR
ITA-132432,Cisco,C9300-48P,FCW2401DHM1,SWITCH,2011-04-22,BR
ITA-132433,Cisco,C9300-48P,FCW2401BHP5,SWITCH,2011-04-22,BR
ITA-132437,Cisco,C9300-48P,FOC2401U0UK,SWITCH,2011-04-22,BR
ITA-132438,Cisco,C9300-48P,FCW2401DHKF,SWITCH,2011-04-22,BR
ITA-132439,Cisco,C9300-48P,FCW2401DHLD,SWITCH,2011-04-22,BR
ITA-132440,Cisco,C9300-48P,FCW2401C0X3,SWITCH,2011-04-22,BR
ITA-132441,Cisco,C9300-48P,FCW2401DHM2,SWITCH,2011-04-22,BR
ITA-132442,Cisco,WS-C2960X-48LPD-L,FCW1814B00W,SWITCH,2011-04-22,BR
ITA-132443,Cisco,WS-C2960X-48LPD-L,FCW1815A4YT,SWITCH,2011-04-22,BR
ITA-132444,Cisco,WS-C2960X-48LPD-L,FCW1815A4ZK,SWITCH,2011-04-22,BR
ITA-132445,Cisco,WS-C2960X-48LPD-L,FOC1810S236,SWITCH,2011-04-22,BR
ITA-203225,Cisco,WS-C2960X-48LPS-L,FOC2103S1TS,SWITCH,2015-09-22,MX
ITA-203224,Cisco,WS-C2960X-48LPS-L,FJC2218W297,SWITCH,2015-09-22,MX
ITA-94776,Cisco,C9200-48T-E,JAD2320032C  - JAD232003BA,SWITCH,2007-03-22,MX
ITA-203265,Cisco,WS-C2960-48TC-L,FOC1042ZAYM,SWITCH,2018-09-22,MX
ITA-228624,Cisco,C9300L-48T-4G,FOC2627YN9U - FOC2628Y0FX,SWITCH,2001-11-21,MX
ITA-223264,Cisco,C9200L-48P-4G,FOC27147J1H,SWITCH,2014-12-22,MX
ITA-94824,Cisco,WS-C3850-24T,FOC2223L2EB - FOC2223X0JU,SWITCH,2007-03-22,MX
"ITA-236016,Cisco,C9200L 48P,""JAE26300LH9, FOC27442CWB, FOC27442D4Y, FOC27067UKL"",SWITCH,2001-02-23,MX"
ITA-94825,Cisco,N9K-C93108TC-EX,FDO23370G60,SWITCH,2018-02-22,MX
ITA-94826,Cisco,N9K-C93108TC-EX,FDO23370GDJ,SWITCH,2007-03-22,MX
ITA-94832,Cisco,WS-C2960S-48TD-L,FOC1723Y0TG - FOC1723Y0SG,SWITCH,2007-03-22,MX
ITA-230973,Cisco,C9200L-48P-4X,JAE26302551 y JAE26302788,SWITCH,2029-02-23,MX
ITA-94836,Cisco,WS-C4500X-32,JAE17400MH6 - JAE173102B1,SWITCH,2007-03-22,MX
ITA-205394,Cisco,C9200L-48P-4X,JAE26300QBQ,SWITCH,2011-10-22,MX
ITA-205395,Cisco,C9200L-48P-4X,JAE2630245A,SWITCH,2011-10-22,MX
ITA-228215,Cisco,C9300-48P-A,FOC2628Y2GT,SWITCH,2026-01-23,MX
ITA-228216,Cisco,C9300-48P-A,FOC2628Y4D5,SWITCH,2026-01-23,MX
ITA-94841,Cisco,WS-C4500X-32,JAE1843027K - JAE1838094U,SWITCH,2007-03-22,MX
ITA-94842,Cisco,WS-C2960X-48TD-L,FCW2034B1HK,SWITCH,2007-03-22,MX
ITA-94843,Cisco,WS-C2960X-48TD-L,FCW2034B1KS,SWITCH,2007-03-22,MX
ITA-94844,Cisco,WS-C2960+48TC-L,FOC2011Y26X,SWITCH,2007-03-22,MX
ITA-94845,Cisco,WS-C2960+48TC-L,FOC2009Z12E,SWITCH,2007-03-22,MX
ITA-94848,Cisco,N9K-C93108TC-EX,FDO23370SJP,SWITCH,2007-03-22,MX
ITA-94849,Cisco,Catalys-C9200,JAD232003CL,SWITCH,2007-03-22,MX
ITA-94853,Cisco,WS-C2960X-48TD-L,FCW2034B1KY,SWITCH,2007-03-22,MX
ITA-94857,Cisco,N9K-C9348GC-FXP,FDO2339127Z,SWITCH,2007-03-22,BR
ITA-94858,Cisco,N9K-C9348GC-FXP,FDO2339127Y,SWITCH,2007-03-22,BR
ITA-94859,Cisco,N9K-C9348GC-FXP,FDO234005EM,SWITCH,2007-03-22,BR
ITA-94860,Cisco,N9K-C93180YC-EX,FDO23270MDW,SWITCH,2007-03-22,BR
ITA-94861,Cisco,N9K-C93180YC-EX,FDO23270MDH,SWITCH,2007-03-22,BR
ITA-94862,Cisco,WS-C2960S-48LPD-L,FOC1708Z1GP,SWITCH,2007-03-22,PE
ITA-94863,Cisco,WS-C2960X-48FPS-L,FCW2202B4CX,SWITCH,2007-03-22,PE
ITA-94865,Cisco,WS-C2960X-48TS-L,FCW2119B70J,SWITCH,2007-03-22,PE
ITA-94866,Cisco,WS-C2960X-48TS-L,FOC2027V2PM,SWITCH,2007-03-22,PE
ITA-117220,Cisco,WS-C2960G-48TC-L,FOC1323W181,SWITCH,2021-03-22,GB
ITA-117221,Cisco,WS-C2960G-48TC-L,FOC1323W179,SWITCH,2021-03-22,GB
ITA-117222,Cisco,WS-C2960X-48TS-LL,FOC1943S1YG,SWITCH,2021-03-22,GB
ITA-117223,Cisco,WS-C2960X-48TS-LL,FOC1943S1VK,SWITCH,2021-03-22,GB
ITA-117224,Cisco,WS-C2960S-48TS-L,FOC1813V1XL,SWITCH,2021-03-22,GB
ITA-117225,Cisco,WS-C3850-48T,FOC1941U0NJ,SWITCH,2021-03-22,GB
ITA-117226,Cisco,WS-C3850-48T,FCW2121F1TS,SWITCH,2021-03-22,GB
ITA-117227,Cisco,WS-C3850-48T,FOC21232W3Y,SWITCH,2021-03-22,GB
ITA-117228,Cisco,WS-C2960-24PC-L,FOC1323W5AG,SWITCH,2021-03-22,GB
ITA-117229,Cisco,WS-C3850-48T,FOC2121U1XS,SWITCH,2021-03-22,GB
ITA-117231,Cisco,WS-C3560G-48TS-S,FOC1650X3A9,SWITCH,2021-03-22,GB
ITA-117230,Cisco,WS-C2960S-48TS-L,FOC1719Z4ND,SWITCH,2021-03-22,GB
ITA-117232,Cisco,WS-C2960X-48TS-LL,FOC1943S1ZZ,SWITCH,2021-03-22,GB
ITA-117233,Cisco,WS-C3850-48T,FCW2123C07K,SWITCH,2021-03-22,GB
ITA-117234,Cisco,WS-C3850-48T,FCW2124C0KF,SWITCH,2021-03-22,GB
ITA-117235,Cisco,WS-C2960X-48LPD-L,FCW2305B3G3,SWITCH,2021-03-22,GB
ITA-117236,Cisco,WS-C2960X-48LPD-L,FCW2305B3JQ,SWITCH,2021-03-22,GB
ITA-117237,Cisco,WS-C2960X-48LPD-L,FCW2305B3HT,SWITCH,2021-03-22,GB
ITA-117238,Cisco,WS-C2960X-24PS-L,FCW2244A37G,SWITCH,2021-03-22,GB
ITA-117239,Cisco,WS-C3560-8PC-S,FOC1131U2CP,SWITCH,2021-03-22,GB
ITA-117240,Cisco,N9K-C9348GC-FXP,FDO23010XCC,SWITCH,2021-03-22,GB
ITA-94867,Cisco,C9200L-48P-4G,JAE244018GK,SWITCH,2007-03-22,US
ITA-94869,Cisco,C9200L-48P-4G,JAE24430VLU,SWITCH,2007-03-22,US
ITA-94871,Cisco,C9200L-48P-4G,JAE24430VDR,SWITCH,2007-03-22,US
ITA-94872,Cisco,C9200L-48P-4G,JAE24430VK1,SWITCH,2007-03-22,US
ITA-94874,Cisco,WS-C3650-48TS-L,FDO2208E1MR,SWITCH,2007-03-22,US
ITA-94875,Cisco,WS-C3650-48TS-L,FDO2129E0MR,SWITCH,2007-03-22,US
ITA-94876,Cisco,WS-C2960X-24TS-L,FCW1915A2A4,SWITCH,2007-03-22,US
ITA-94877,Cisco,WS-C2960X-24TS-L,FCW1915A26R,SWITCH,2007-03-22,US
ITA-94879,Cisco,WS-C2960X-24TS-L,FOC2042Z3E3,SWITCH,2007-03-22,UY
ITA-94880,Cisco,WS-C2960X-24TS-L,FCW2042B5ZT,SWITCH,2007-03-22,UY
ITA-94881,Cisco,WS-C2960X-24TS-L,FCW2042B648,SWITCH,2007-03-22,UY
ITA-94882,Cisco,WS-C2960X-24TS-LL,FOC1825Z420,SWITCH,2007-03-22,UY
ITA-94883,Cisco,WS-C2960+48PST-S,FOC2037Z4C8,SWITCH,2007-03-22,UY
ITA-94884,Cisco,WS-C2960X-24TS-L,FCW2042B62S,SWITCH,2007-03-22,UY
ITA-94885,Cisco,WS-C2960+48PST-S,FOC2037Z4C3,SWITCH,2007-03-22,UY
ITA-94886,Cisco,WS-C2960+48PST-S,FOC2037Z49R,SWITCH,2007-03-22,UY
ITA-94888,Cisco,WS-C2960X-24TS-L,FCW2042B63T,SWITCH,2007-03-22,UY
ITA-94889,Cisco,WS-C2960X-24TS-L,FCW2042B64C,SWITCH,2007-03-22,UY
ITA-94890,Cisco,WS-C2960X-24TS-L,FCW2042B64H,SWITCH,2007-03-22,UY
ITA-232281,Cisco,WS-C4500X-32,JAE165205P8,SWITCH,2014-03-23,VE
ITA-232284,Cisco,WS-C3750X-48T-S,FDO1702R3C2,SWITCH,2014-03-23,VE
ITA-94901,Cisco,WS-C3750X-48T-S,FDO1808R24Q,SWITCH,2007-03-22,VE
ITA-117241,Cisco,N9K-C93108TC-EX,FDO2410086F,SWITCH,2021-03-22,GB
ITA-117242,Cisco,N9K-C93108TC-EX,FDO241118W3,SWITCH,2021-03-22,GB
ITA-117243,Cisco,N9K-C93108TC-EX,FDO2410084A,SWITCH,2021-03-22,GB
ITA-117244,Cisco,N9K-C93108TC-EX,FDO24100868,SWITCH,2021-03-22,GB
ITA-117245,Cisco,N9K-C9348GC-FXP,FDO24110ZDG,SWITCH,2021-03-22,GB
ITA-117246,Cisco,N9K-C9348GC-FXP,FDO24110ZGN,SWITCH,2021-03-22,GB
ITA-117247,Cisco,N9K-C9348GC-FXP,FDO24110ZEJ,SWITCH,2021-03-22,GB
ITA-117248,Cisco,N9K-C9348GC-FXP,FDO241010QV,SWITCH,2021-03-22,GB
ITA-117249,Cisco,N9K-C93108TC-FX3P,FDO26110CG3,SWITCH,2021-03-22,GB
ITA-117250,Cisco,N9K-C9348GC-FXP,FDO225201H9,SWITCH,2021-03-22,GB
ITA-117251,Cisco,N9K-C93180YC-EX,FDO241117BG,SWITCH,2021-03-22,GB
ITA-117252,Cisco,N9K-C93108TC-FX3P,FDO261103DV,SWITCH,2021-03-22,GB
ITA-117253,Cisco,N9K-C9348GC-FXP,FDO23010XKP,SWITCH,2021-03-22,GB
ITA-117254,Cisco,N9K-C93180YC-EX,FDO241117D4,SWITCH,2021-03-22,GB
ITA-93768,Fortinet,FG-60E,FGT60ETK18099SY4,FIREWALL,2006-03-22,SE
ITA-117198,Cisco,MR20,Q2XD-Y4LR-XCG4,WIFI_ACCESS_POINT,2021-03-22,GB
ITA-117200,Cisco,MR20,Q2XD-JBNC-3E8X,WIFI_ACCESS_POINT,2021-03-22,GB
ITA-117199,Cisco,MR20,Q2XD-CA5Y-QHBN,WIFI_ACCESS_POINT,2021-03-22,GB
ITA-117201,Cisco,MR20,Q2XD-585B-Y38D,WIFI_ACCESS_POINT,2021-03-22,GB
ITA-117202,Cisco,MR20,Q2XD-PMA2-KFY3,WIFI_ACCESS_POINT,2021-03-22,GB
ITA-117203,Cisco,MR20,Q2XD-CQXR-7TH5,WIFI_ACCESS_POINT,2021-03-22,GB
ITA-117204,Cisco,MR20,Q2XD-8FVJ-ZM4W,WIFI_ACCESS_POINT,2021-03-22,GB
ITA-210109,Extreme Networks,AP3935i-ROW,1913Y-1584200000,WIFI_ACCESS_POINT,2031-12-19,DE
ITA-94962,Fortinet,Fortigate 500D,FGT5HD3916801341,FIREWALL,2018-04-16,BR
ITA-94963,Fortinet,Fortigate 500D,FGT5HD3916802484,FIREWALL,2019-04-16,BR
ITA-94978,Fortinet,Fortigate 500D,FGT5HD3917800592,FIREWALL,2007-03-22,BR
ITA-94979,Fortinet,Fortigate 500D,FGT5HD3917800793,FIREWALL,2007-03-22,BR
ITA-94964,Fortinet,Fortigate 200E,FG200ETK19917184,FIREWALL,2026-08-19,BR
ITA-94965,Fortinet,Fortigate 200E,FG200ETK19917426,FIREWALL,2026-08-19,BR
ITA-94966,Fortinet,FortiGate-200E,FG200ETK19917228 / FG200E4Q17904814,FIREWALL,2007-03-22,BR
ITA-202927,Fortinet,FortiGate-200E,FG200ETK19917228 / FG200E4Q17904814,FIREWALL,2027-08-19,BR
ITA-117255,Cisco,N9K-C93108TC-EX,FDO2251033J,SWITCH,2021-03-22,GB
ITA-117256,Cisco,N9K-C93108TC-EX,FDO2251034M,SWITCH,2021-03-22,GB
ITA-117257,Cisco,N9K-C93108TC-EX,FDO22510358,SWITCH,2021-03-22,GB
ITA-117258,Cisco,N9K-C93108TC-EX,FDO2251032W,SWITCH,2021-03-22,GB
ITA-117259,Cisco,N9K-C9348GC-FXP,FDO225200T8,SWITCH,2021-03-22,GB
ITA-117260,Cisco,N9K-C93180YC-EX,FDO23010HYU,SWITCH,2021-03-22,GB
ITA-117261,Cisco,N9K-C93180YC-EX,FDO23010HVT,SWITCH,2021-03-22,GB
ITA-93769,Fortinet,FG-60D,FGT60D4615052871,FIREWALL,2006-03-22,GB
ITA-93770,Fortinet,FG-60D,FGT60D4615057487,FIREWALL,2006-03-22,GB
ITA-93771,Fortinet,FG-60D,FGT60D4615057938,FIREWALL,2006-03-22,GB
ITA-93772,Fortinet,FG-60D,FGT60D4615057956,FIREWALL,2006-03-22,GB
ITA-93773,Fortinet,FG-60D,FGT60D4Q16060951,FIREWALL,2006-03-22,GB
ITA-93774,Fortinet,FG-60D,FGT60D4Q16064719,FIREWALL,2006-03-22,GB
ITA-93681,Cisco,WS-C3850-48T-S,FCW1831C03T,SWITCH,2006-03-22,GB
ITA-93682,Cisco,WS-C3850-48T-S,FOC1831U04M,SWITCH,2006-03-22,GB
ITA-93683,Cisco,Catalyst 9200 48P,JAE26110BEU,SWITCH,2006-03-22,GB
ITA-93684,Cisco,Catalyst 9200 48P,JAE26110BYX,SWITCH,2006-03-22,GB
ITA-93476,Cisco,C9120AXI-E,FCW2528PX65,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93477,Cisco,C9120AXI-E,FCW2528PX8M,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93478,Cisco,C9120AXI-E,FCW2528PX8N,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93479,Cisco,AIR-CAP1702I-E-K9,SFCW2130N7R1,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93480,Cisco,AIR-CAP1702I-E-K9,SFCW2130N801,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93481,Cisco,AIR-CAP1702I-E-K9,SFCW2130N802,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93482,Cisco,AIR-CAP1702I-E-K9,SFCW2130N803,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93483,Cisco,AIR-CAP1702I-E-K9,SFCW2130N808,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93484,Cisco,AIR-CAP1702I-E-K9,SFCW2130N82P,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-93485,Cisco,AIR-CAP1702I-E-K9,SFCW2130N87Q,WIFI_ACCESS_POINT,2006-03-22,GB
ITA-210176,Brocade,VDX 6740T1G,CQG3821Q01F,SWITCH,2001-09-21,DE
ITA-210177,Brocade,VDX 6940-144S,CWY3834P006,SWITCH,2001-06-21,DE
ITA-94968,Cisco,Cisco Nexus 7010,PatrimĂ´nio Teccloud,FIREWALL,2007-03-22,BR
ITA-94908,Cisco,Nexus7700 C7706,PatrimĂ´nio Teccloud,SWITCH,2007-03-22,BR
ITA-94909,Cisco,Nexus7700 C7706,PatrimĂ´nio Teccloud,SWITCH,2007-03-22,BR
ITA-95008,F5,BIG-IP 4000S,f5-ehmr-acos,FIREWALL,2020-12-16,MX
ITA-95009,F5,BIG-IP 4000S,f5-umfs-pift,FIREWALL,2028-02-17,MX
ITA-94617,Cisco,AIR-CT2504-K9,PSZ20141CV6,WIFI_ACCESS_POINT,2007-03-22,US
ITA-203175,Zscaler,N/A,N/A,OTHER_NETWORK_TOOL,2015-09-22,RO
ITA-203135,Skybox,N/A,N/A,OTHER_NETWORK_TOOL,2015-09-22,FR
ITA-203136,Skybox,N/A,N/A,OTHER_NETWORK_TOOL,2015-09-22,RO
ITA-203137,Skybox,N/A,N/A,OTHER_NETWORK_TOOL,2015-09-22,FR
ITA-203846,Dell Inc.,HS2201,Free,COMPUTER_PERIPHERAL,2029-09-22,BR
ITA-237432,unknown,unknown,0024020827,COMPUTER_PERIPHERAL,2027-05-23,TR
ITA-138222,Polycom,Studio X30,8L21385DB779FC,COMPUTER_PERIPHERAL,2013-12-21,MX
ITA-138223,Polycom,Studio X30,8L21385DB725FC,COMPUTER_PERIPHERAL,2013-12-21,MX
ITA-135058,LG,unknown,08763,MONITOR,2001-06-22,AR
ITA-135056,LG,unknown,08767,MONITOR,2001-06-22,AR
ITA-135053,LG,unknown,08971,MONITOR,2001-06-22,AR
ITA-138224,Polycom,Studio X30,8L21385DB494FC,COMPUTER_PERIPHERAL,2013-12-21,MX
ITA-138225,Polycom,Studio X30,8L21385DB64AFC,COMPUTER_PERIPHERAL,2013-12-21,MX
"ITA-194350,Dell,""Dell 24 Monitor - P2422H - 60.5cm (23.8"""")"",1028CV3,MONITOR,2003-05-22,FR"
ITA-138226,Polycom,Studio X30,8L21385DBA0DFC,COMPUTER_PERIPHERAL,2013-12-21,MX
ITA-138227,Polycom,Studio X30,8L21385DB8DEFC,COMPUTER_PERIPHERAL,2013-12-21,MX
ITA-138228,Polycom,Studio X30,8P203955C801FC,COMPUTER_PERIPHERAL,2027-09-21,MX
"ITA-194084,Dell,""Dell Dock WD19S, 130W"",11957W3,COMPUTER_PERIPHERAL,2016-08-22,FR"
"ITA-203425,Dell Inc.,""Dell 27 Monitor - P2722H - 68.6cm (27"""")"",11QR4P3,MONITOR,2017-09-22,FR"
ITA-236269,Dell,WD19,11X5413,COMPUTER_PERIPHERAL,2007-05-23,MX
"ITA-235122,Dell,""Dell Dock WD19S, 130W"",13LKHY3,COMPUTER_PERIPHERAL,2002-04-23,FR"
ITA-124743,Dell,P2217H,CN-0JVN9F-QDC00-79Q-2UMB-A01,MONITOR,2022-03-22,GB
ITA-218088,HP,HP 400 MFP,152711315403516,PRINTER,2022-11-22,UY
ITA-209601,Dell,unknown,15C5BQ3,COMPUTER_PERIPHERAL,2020-10-22,AR
"ITA-235123,Dell,""Dell Dock WD19S, 130W"",15LKHY3,COMPUTER_PERIPHERAL,2002-04-23,FR"
"ITA-194032,Dell,""Dell 24 Monitor - P2422H - 60.5cm (23.8"""")"",16JPKF3,MONITOR,2016-08-22,FR"
"ITA-230903,Dell,""Dell Dock WD19S, 130W"",176VHY3,COMPUTER_PERIPHERAL,2023-02-23,FR"
ITA-222934,Dell Inc.,WD19,19CK213,COMPUTER_PERIPHERAL,2018-04-19,MX
"ITA-203414,Dell,""Dell 24 Monitor - P2422H - 60.5cm (23.8"""")"",1C25XW3,MONITOR,2019-09-22,FR"
"ITA-194086,Dell,""Dell Dock WD19S, 130W"",1HG57W3,COMPUTER_PERIPHERAL,2016-08-22,FR"
ITA-235922,Dell,WD19,1HQ5413,COMPUTER_PERIPHERAL,2025-04-23,MX
"ITA-194121,Dell,""Dell 24 Monitor - P2422H - 60.5cm (23.8"""")"",1HSBPW3,MONITOR,2001-08-22,FR"
ITA-135059,LG,unknown,1J991,MONITOR,2001-06-22,AR
"ITA-194079,Dell,""Dell Dock WD19S, 130W"",1JG57W3,COMPUTER_PERIPHERAL,2016-08-22,FR"
